temperature,humidity,ph,rainfall,N,P,K,water_score,crop_label,crop_name
19.114809905279945,72.52134909581484,6.122135273136992,48.3263734916689,163.15838211254203,68.86224423105749,34.380543485258016,18.77018144034988,8,Red Gram (Arhar)
32.58107644563452,42.87634612938311,7.520718713531096,194.4785990493911,77.16072027439198,5.5072184871204115,52.727860145135885,46.87144430730034,1,Cotton
22.092578968494998,66.74646654715465,5.717897738917945,119.69884375336055,132.0198310305125,98.56279878079219,37.17456242341794,81.7020631940779,5,Soybean
19.56123823164671,60.15561163474185,4.865533356630027,240.89590963044276,56.66999906927476,88.39409733970237,76.91612743599923,88.15965611329767,8,Red Gram (Arhar)
40.77325289408,93.18034642604991,8.966618079694936,85.43332567110181,30.763094619950387,90.03509144435874,56.669901166800905,31.543345125359266,3,Pearl Millet (Bajra)
41.175168793789425,69.55427272527032,5.202906785687697,198.97651222918876,160.9330027676427,67.62823101983284,88.30053854464063,60.54453573303323,4,Groundnut (Peanut)
37.40153635479507,52.717914185643224,8.947894472835664,85.99110968124779,28.804038447654296,37.75475822218097,56.636671891697,77.61611935694884,1,Cotton
25.310730460160897,37.41622601771567,8.897759696549013,219.82487927140306,61.562465065121074,89.89662166359568,27.63492926729335,35.416989832925566,8,Red Gram (Arhar)
20.34413073615321,39.831043867770745,8.072181467586178,264.62984967700964,172.4707901795136,32.69410817436327,85.85372881205373,45.99268083279205,5,Soybean
34.42159263629176,44.64560044683028,7.467403329368989,55.50450375549281,75.82916454494676,58.457596617509274,57.93580926835417,56.10972983634282,1,Cotton
28.56365984975043,46.312832987119364,7.100131726129881,262.646792806741,194.8786164076906,14.474442372668827,24.649898623638318,21.8689864839082,2,Maize (Corn)
20.92891763627469,85.29004375967395,8.397456954200257,186.20107123600343,196.14952360703336,92.58578486261126,64.2332419458411,12.286441847868668,5,Soybean
29.884245842670484,66.47948123836412,5.802477847287696,55.590937442766716,60.972443886175775,18.373193488265265,38.98309266953062,23.446911220008925,3,Pearl Millet (Bajra)
18.82532450676524,64.02040923933382,6.6045654561819465,139.71171950071937,17.785862227479186,26.36519654438869,85.21853316774624,65.16311867031094,8,Red Gram (Arhar)
39.82368964989077,37.459976671499135,7.2872548621492585,65.04088217582742,143.96202399902202,58.02274502218042,48.063475171421565,16.478407014963988,3,Pearl Millet (Bajra)
24.210719558400406,85.90908006771328,6.35035714141271,216.09740888263946,95.68743550318531,77.58883502023325,74.01192902020459,26.69328010681129,2,Maize (Corn)
33.900534824495566,76.98292970855144,6.423689043406206,232.4830776370259,29.143040352319495,63.8383740639484,14.075939725442531,39.73114194118673,3,Pearl Millet (Bajra)
25.481065826145862,34.398443523500106,5.98628100375938,49.623025676383705,144.42933560582813,27.052721716014837,42.62231289872289,16.852565658960238,4,Groundnut (Peanut)
30.48163250826746,76.00928131993496,7.039043175080412,161.71915875450043,15.923232731265031,5.089589040111582,98.40793646487788,26.86953586222383,2,Maize (Corn)
31.12104670423871,65.32998412727198,8.327585376068022,248.09501568725682,175.337371193526,76.92930512920672,81.80372750032909,90.19174143054897,0,Paddy (Rice)
22.436506932612648,35.312147473540584,5.4068777010284075,282.125651634279,36.343980531527706,98.59469596155391,20.19437622485822,11.69832363597466,8,Red Gram (Arhar)
41.270031066349404,59.78954169936267,8.704948674390486,163.7850026876956,34.189256961877746,81.94174642907859,31.387584700339232,67.50200932734387,1,Cotton
36.60318776066675,61.50525866345305,7.600894441867034,286.078182611194,43.37773661403106,48.719628724878454,36.3325018413543,43.82798592053627,1,Cotton
40.54797459754054,40.775345110612925,8.204729457060136,169.99291172768835,192.45060811349265,90.85788983291512,66.78472824706733,69.19308907004866,1,Cotton
39.475856410263575,91.47037955501835,7.0028581168350525,130.37333848797422,141.70217844823074,43.93552894624325,76.91450215151728,61.8048713919796,1,Cotton
32.349599491466044,85.24839914624303,8.007825156408286,257.4968759948107,162.26059173809097,54.868738003129415,76.20502783675143,29.667890383208697,3,Pearl Millet (Bajra)
40.12498164055481,73.48645192639205,4.572901788027602,158.03515892826493,85.55064728922308,50.32732790258991,53.43803534910827,84.5544349064582,0,Paddy (Rice)
20.123820049246067,60.04921146503947,8.182711911507909,152.13270295806646,73.89941822594156,47.52426790322487,82.02795109462437,53.290753669623385,8,Red Gram (Arhar)
22.703588698059484,56.76476020299305,4.680624865884149,157.28749703475194,54.55196128880229,78.64312308292105,46.52241786196013,82.3831696643855,0,Paddy (Rice)
19.085454933852915,72.31327536481203,8.504610193632882,257.0998005235287,101.32312537935769,55.04304619060174,16.76865370307838,45.729103184563286,5,Soybean
25.807927938318343,65.45307151144885,8.963832362573894,252.9436316726546,114.84745937149202,35.088126592395525,58.621974957112265,96.65232874454104,0,Paddy (Rice)
27.328254952547567,34.047751882322565,5.8233035797955,132.98559788325912,130.03722029402354,29.52502592755544,95.46863153710514,77.80306354811407,4,Groundnut (Peanut)
24.512376762573503,63.31267217007156,5.446433503286071,113.32396076374701,58.85251575975196,8.585995111906172,80.33439688228857,95.00361804990646,4,Groundnut (Peanut)
37.8897002196463,82.41623512013456,7.944135137361183,157.7398467309562,190.24427537156822,60.40354037888937,59.97656153076303,55.26073014406758,1,Cotton
26.562079840646142,59.85059204380227,5.6386185341411394,180.37630272639052,42.25411465935581,26.84633446309825,66.4465377331642,51.68481964158164,4,Groundnut (Peanut)
24.74242823249714,33.37717754102745,8.395030724274916,86.73441897583915,193.47410320561835,19.072722591556392,93.4033925683794,76.47993522062269,7,Sugarcane
31.024705995797962,81.10808295996216,4.962791664708645,242.30742372036536,12.82266327642572,67.11384656362938,45.692565471321245,87.46563114518186,0,Paddy (Rice)
21.382181399394305,43.08864583883833,5.066798383707113,156.21517440507841,101.41388144520067,69.71487949304714,36.482443199550545,94.84483003616911,5,Soybean
37.25272753809695,46.810354267722516,8.906181997952771,113.53275355758869,73.33988924214694,76.45471476447827,97.83794867504265,38.56056773085997,3,Pearl Millet (Bajra)
19.7892154483145,40.70591297309923,7.532275042215021,49.90987802991737,95.33344864674766,52.83980515216619,87.02709768348167,80.28600249815223,8,Red Gram (Arhar)
41.685286478412415,51.463979216647346,8.310992509930287,86.87664491300994,118.42627000634992,89.93518749436923,35.68914053876723,28.53681259192723,3,Pearl Millet (Bajra)
36.53387446311978,79.18884786976128,5.959482198081831,285.79872809167546,92.76194002241472,93.95256157283164,49.059156749287666,58.010542513599184,5,Soybean
22.76917635682014,63.760080867755924,7.54417687284272,105.42791230946744,88.82090155730305,81.7002392802865,44.43242225574091,25.826637060009524,5,Soybean
18.132530810966458,43.31728281979632,7.174088222888687,67.28060102276989,149.21744892852826,65.38138079077778,19.16408947378622,40.570967834029815,8,Red Gram (Arhar)
37.571074282916015,87.05895507988265,7.214175540553262,148.9883816633981,140.31649226642827,33.853490591162924,95.99283576225962,91.95953631416842,1,Cotton
34.96457625234281,87.1728205718494,7.571396067919747,105.98456814086963,168.3215435868111,98.37976755392101,43.40968096587709,22.855981580031575,3,Pearl Millet (Bajra)
35.496172032983694,86.58759762799045,7.089116279080944,29.844590075934363,57.49220643550416,31.042935883234144,88.15626285060125,65.6512787718973,1,Cotton
36.5104883204627,45.521753739800054,6.430780661861997,110.48066083823683,125.81041685327209,24.25240758909095,22.98884162966318,62.179976017611494,4,Groundnut (Peanut)
19.777071641618168,59.33055737176423,5.741652124712461,172.3504147030512,121.18700922464224,47.00464080972536,57.04772701053588,20.624975038390808,5,Soybean
26.60317748506254,94.02432764915687,7.9586159891094095,174.47946416559074,80.25018406581086,10.399854217676904,7.276331586805632,38.68615585165547,5,Soybean
20.780857428603113,80.18081096014937,5.518225935014338,119.83649792952883,102.35093296150937,97.95697414382012,77.6009459650193,59.542372397343385,5,Soybean
38.714482221014244,31.765882379661388,7.615594377694864,145.24477175072818,69.61860722808845,60.90118785956036,60.18682033339645,26.471717590987144,3,Pearl Millet (Bajra)
32.95915504386139,34.23829843193198,5.54999770192197,290.3450171057346,36.95043554722719,57.91044870809665,64.4310104296265,80.45488176432775,0,Paddy (Rice)
25.94155259646358,60.15553949280163,7.313985764795042,125.65757362448726,50.62223002591924,67.30064659047339,9.913483842692077,95.549772839058,1,Cotton
19.525400406864566,89.09931338100141,7.86185220208063,92.30350771279524,30.047592816228207,52.21724653883463,25.048641369818462,28.898827196697543,8,Red Gram (Arhar)
25.463575721175893,65.01561686692642,5.484212500079426,88.17077233869283,139.7832192861236,8.04603412398145,12.061432873590114,26.448252901570683,4,Groundnut (Peanut)
25.80439972864193,62.35781302222887,4.7697448538758875,148.17409155715757,135.53820469073878,63.169572439837694,32.44686000136212,50.03428631817513,4,Groundnut (Peanut)
35.51054828011354,36.85579049718099,5.089381843473784,232.66564164074433,190.61521060017583,73.03651831086091,64.60670572980435,75.80334438832283,0,Paddy (Rice)
33.301379312525114,72.69070680707911,7.2269863527196145,77.6766915727725,148.63889859297583,44.591160759285046,58.787668510150645,34.780853700702124,3,Pearl Millet (Bajra)
39.29310582183184,83.43670543901466,8.32250882801581,218.60291559941507,19.888709363664972,76.94307934676333,63.15423305327207,11.749431965360674,3,Pearl Millet (Bajra)
29.333158203886782,54.727300487991556,4.702485695559409,25.92195053783656,178.0065830465013,26.565123437149957,57.178870780899956,57.627415266894666,4,Groundnut (Peanut)
20.87026190251924,80.41477031014628,7.803680665687408,137.3012338355049,173.9082809596879,26.02127615128748,30.93773558920664,94.18084996352307,5,Soybean
35.11787489335188,92.69098250355276,6.0359339067752344,237.24221825678032,94.23086094681275,20.334613830319526,28.228212247720396,44.43236327581121,3,Pearl Millet (Bajra)
36.25884116680554,43.244819843299794,6.653377664637851,114.84522761684079,121.31397960030509,40.339502179970374,18.02066993597522,46.971840768112834,1,Cotton
31.47065274166791,64.01642602765818,8.679867974305045,177.84638840471186,195.45488316977858,85.46614336196293,85.66173311583175,95.26335110603534,0,Paddy (Rice)
36.50321231890946,48.66396727549741,5.993871771311305,77.39418519125502,111.13782913115159,83.65164590416111,63.56553906141823,71.12546982315209,4,Groundnut (Peanut)
29.851094312745378,81.53553723719955,6.594016202727687,227.75870951532823,182.01114739145706,41.36829975653286,22.71854618788568,73.28712921010701,0,Paddy (Rice)
30.545587905167856,67.54356878227523,4.5615708664230645,34.63814891525269,25.777363983935423,60.966279918122474,21.834891083017755,59.51777647265395,4,Groundnut (Peanut)
28.260984440605192,71.24785714076975,4.867194240021773,258.71194056514014,46.29985505464974,73.47755006511699,87.93838214498298,95.76561055596525,0,Paddy (Rice)
18.610059041858285,81.86442037503312,5.663662160106528,75.49498819806709,93.74343925385038,27.914643589662184,75.55943205751534,70.62025062944893,8,Red Gram (Arhar)
20.58939424783931,55.73808072305957,4.625335083694835,264.8314488783326,121.1037935840879,20.97340316000097,67.64291259101029,88.76288214125492,5,Soybean
18.754300456481623,89.48085444645781,7.341188967217129,118.70818756414485,165.08329185393205,97.34911935516955,43.65209021623348,71.54534018452347,5,Soybean
33.27384987033073,64.6468763709991,6.418792605607301,222.35140085285624,197.7698018772055,63.667944754913755,29.887678606459165,74.69019258595485,0,Paddy (Rice)
25.54454354583184,40.26706348429762,6.966653412276099,109.38308338013277,83.88178433008213,98.23449357419807,98.04782249571825,35.55616114851769,2,Maize (Corn)
30.205696587952865,75.23344268097216,5.2859123365334835,273.6552679457013,19.00897086661614,37.08681877756177,80.73775962716601,36.70612542521607,3,Pearl Millet (Bajra)
39.78159537422623,81.56198777848654,5.831694132464772,55.45839514514482,162.2225856261117,71.7880114975425,33.669026197946266,78.90264916269057,6,Chilli
23.983013499572998,50.58950900938923,7.4872101368372626,69.98554099632764,124.83233662573355,26.147345471417584,85.51865564645699,36.110153446951166,2,Maize (Corn)
27.849190152855115,85.71665170491895,8.843862256336799,158.04843504446464,47.72314318495832,29.81401627102173,77.09853511839474,59.52376623053478,1,Cotton
36.13322732503317,88.89931155977482,4.726875481209941,42.942762930680914,104.01740675806982,53.63070152061428,33.22265223840985,31.94300335978977,3,Pearl Millet (Bajra)
23.49115597179894,47.998791679557584,8.506729443848698,74.87445171649334,151.03894665140763,35.363721923266766,45.52252115295577,81.89453751119811,7,Sugarcane
19.847517835891033,93.92889572648943,7.095965405900438,284.254587019364,156.37823954304233,20.924048564855525,22.665577312147533,19.724118908036722,5,Soybean
24.95403486993043,39.1462493231693,7.037638050400307,293.4171051214084,104.92749827976478,29.973666688985972,15.549982215920387,82.99130429902647,0,Paddy (Rice)
21.869310894096106,43.131018446161846,6.751253408434922,125.35261221251814,67.99076072448324,8.396097474257141,73.6623931197712,63.04022244466896,2,Maize (Corn)
40.312743656221755,41.9746145504717,4.812273386568825,278.52008588390197,195.01109058731376,71.92024404036123,30.41362644861733,26.4480390647828,3,Pearl Millet (Bajra)
37.39488910954601,88.10933115051158,4.904445832812723,172.5509091885609,136.03889608173364,51.75108242315685,82.90563974589409,57.6991139245384,5,Soybean
33.201690156250166,72.52901590112252,7.204104025465887,95.52789044465477,87.56512867579676,13.953091308429935,99.58282759387048,34.85989764256596,3,Pearl Millet (Bajra)
38.91505416450522,39.886778409447736,6.034313571460013,216.67164190256761,63.28801259888396,21.310929347206663,12.278882323316623,38.4651254562837,3,Pearl Millet (Bajra)
37.28812984557875,58.62102219394268,8.627706299599563,204.49250584096,148.9095667706768,14.74078112070118,49.938336882951525,40.93446766052547,1,Cotton
22.47768141326486,69.99437162953714,6.329657418117625,296.95508935044535,56.014854662815864,63.196316786208264,81.19594313452629,15.572093733564243,2,Maize (Corn)
39.421415963759465,35.42516552430992,5.144766564161885,94.21324047459932,42.62489790500075,13.949984543186911,79.95033517141718,96.76462822732474,4,Groundnut (Peanut)
30.944213805975618,87.35706394647701,7.7162347507591615,208.17666074528591,110.66843890279335,76.65682163834553,77.19973004144201,12.77504727554772,3,Pearl Millet (Bajra)
37.3785637239375,82.23422980369978,5.820090396484544,34.56665140824513,65.09760460238695,6.948537335437162,38.15451885368154,68.2997248402165,6,Chilli
39.50619119816383,62.838440282481486,6.864616383101519,51.820890835081435,129.49197753548685,28.69069985960975,48.11605929007997,42.668033002653885,1,Cotton
25.632083399324735,92.86322999184608,7.640247534773265,21.097144986306112,32.408348226104366,89.61333420973118,61.521993947439675,66.8489056033095,1,Cotton
20.64124618866424,57.15446365288148,8.551188500409317,299.8489906967085,134.4388098677911,73.26047522161338,97.52435543945943,41.34984627170738,5,Soybean
23.4704439010066,93.96717073737236,8.064860376607543,244.63663520129379,63.82634031956342,11.931991627940334,36.116990739156826,69.29005687077957,8,Red Gram (Arhar)
28.250586927030152,73.41479992223576,7.5436248054272586,240.2824441253914,10.046157542557419,83.00697992609207,92.69866933310149,74.17272483321575,0,Paddy (Rice)
37.63235438213984,71.2536327615062,7.558349320778146,162.7233010806903,34.11785095809351,51.838336546319454,30.58890722714694,70.76863235516873,0,Paddy (Rice)
38.657533998152246,40.78706819422602,8.75666089814439,104.01878321352318,187.38692178866788,85.44438758103878,98.96207422000194,20.0286543595174,3,Pearl Millet (Bajra)
18.166851132748576,87.32530428980186,5.8312084387344125,62.35399964954926,174.79738143191798,62.07027857278737,68.67505024862122,67.80660464961224,8,Red Gram (Arhar)
30.257935261861576,57.78682971483998,4.505004423882843,99.70892687700983,54.385716086885,69.77413804312158,49.03359063406234,34.63890435196056,3,Pearl Millet (Bajra)
28.017864075570696,40.54517137586116,5.723795517291894,125.27194214015896,157.89066186364332,99.38264823759228,63.272090666042466,12.53452061010135,3,Pearl Millet (Bajra)
23.330587451297525,30.819488798424338,5.4805112083203475,231.76682715448234,125.62860270305511,27.071876862781725,30.890461058819646,46.50509912622795,5,Soybean
20.876768816008386,66.38411943649487,7.478255633012992,171.10530089288267,194.4718951754752,64.27482960233189,31.046516463589327,48.15179304673449,2,Maize (Corn)
26.102764113687073,64.28097543797396,7.3517021989448805,41.69541543553515,80.98507531147123,48.73053205545284,15.787681665131915,51.11132373501529,1,Cotton
40.629832893900456,76.7579854539953,7.170576222171257,25.048122508495428,139.47751637826255,8.747935527655686,15.834778282012882,72.02452655438303,1,Cotton
25.756870368498127,87.86677344615714,4.5730954944425415,48.65301026953768,22.071787260544532,6.374710942772178,38.02881543954658,37.1782552045364,6,Chilli
30.450974921840785,35.16142800179692,7.779501245027914,134.93963983526623,85.28699589511713,16.32671489269657,77.4712704001553,37.744685153145184,3,Pearl Millet (Bajra)
34.87245501348427,77.54727187212356,5.955886856184712,281.2940167737251,193.12535562575428,66.66371535116207,62.757260921825434,15.328598549230932,3,Pearl Millet (Bajra)
26.727110457103056,42.181776366342845,7.49275195052984,198.47269473858205,112.40636614552291,58.88049335177226,14.745533231446977,70.44026700732203,0,Paddy (Rice)
41.322769985303054,85.78150845521566,7.00460292825969,244.51125196514423,64.69710563362047,57.57580831055411,85.96246987271154,59.96869604316339,1,Cotton
41.09873507861067,83.23912840100765,6.042289164425583,150.58488646127358,32.8514829944353,8.026392440184708,62.12992456405631,40.74940991705335,3,Pearl Millet (Bajra)
24.04277509980874,65.15159407406038,5.105593201968485,121.26650329461198,143.67038463449077,49.58378465420067,96.28127979455408,72.05663014472721,4,Groundnut (Peanut)
29.93396414141725,76.16578191051525,4.924885039472164,50.352104360654366,132.5226482516481,92.83916769504022,68.66761940406471,57.28748193196519,6,Chilli
25.221079435602473,50.43275735694365,8.241832499005007,265.2612462121374,81.04835558471717,42.77122758451143,21.641612051897194,51.29355523660749,1,Cotton
24.83617186505922,60.62591343063295,8.63278893936701,239.2848081278128,190.67885685450852,64.36763462990335,50.009419419243116,54.996559842179124,5,Soybean
18.88528673650879,83.40639835118066,7.424046210439348,67.07306732736303,14.21853446769156,79.08277418419864,66.6072717669844,65.99863502350098,8,Red Gram (Arhar)
32.629544015517524,59.852237816258906,4.965453516872175,163.43295788535295,67.7075318100469,79.47290151847932,7.685146599747881,68.08022920256475,4,Groundnut (Peanut)
30.064296557492675,53.25688724615372,6.309122475997083,156.46494621794858,185.00320239692047,54.331607827550776,6.41647509470675,35.42828808438311,2,Maize (Corn)
19.235490029999745,62.12380907126949,7.780226400473207,195.025634752228,70.97773328069367,86.50543481322195,17.29328505686395,22.385415978421484,8,Red Gram (Arhar)
24.687515141678674,83.83620140841919,8.009193978045307,284.9323303175531,57.928038432482374,42.18091886955596,28.908121329319723,23.78380794476565,8,Red Gram (Arhar)
39.79838126319969,51.788523079106724,5.031983800309899,182.3360036934943,111.501877886937,89.42585540455585,45.807166734464175,66.26639795946414,4,Groundnut (Peanut)
23.74948537600734,41.29450355382335,4.500138234804221,171.2608346980132,166.5223324849022,27.821580807576805,51.306845007179895,86.81284914750708,0,Paddy (Rice)
21.477476930189354,76.28091132150075,7.704616706462723,34.0904212217059,29.5978845668886,31.620558664104248,18.112622849100195,46.03567249440856,8,Red Gram (Arhar)
29.74686624666151,83.68858382602531,6.104682791937925,37.6140932850467,189.17393483268987,10.046459298905106,68.97220001600392,24.91777410899269,2,Maize (Corn)
41.655610898654416,36.541436104029664,5.6451659922821715,72.45710157150089,161.06384742442117,80.58027447151687,61.63311586117081,76.5810198498592,4,Groundnut (Peanut)
23.80932651627601,45.591817329136404,4.558038614052864,29.091816073689518,44.437548554794866,44.62024744210703,32.97408938991022,83.25907374891148,7,Sugarcane
34.13125313774108,39.2281793344646,6.931347330426749,228.13881075960347,145.2815126276509,26.76607832158291,6.297688926352741,87.49125499464506,0,Paddy (Rice)
36.278870767889224,52.616191752840834,8.330178309416919,222.5324851183097,83.14215730113585,27.02007637357507,12.37655195856262,63.40116574440852,1,Cotton
23.70330105581759,59.27281362885182,8.809342408226644,58.095745640860024,86.43598883450055,90.63299441677715,42.211003673529746,85.74411322615146,7,Sugarcane
35.47719236668463,78.67371190261491,7.045852277759801,254.10209222267866,158.82511756338462,84.2220770437985,19.627563360739973,11.356516343459877,3,Pearl Millet (Bajra)
26.82679518526208,72.32459301730881,6.815075974829524,63.340089756911354,192.9291135163391,57.58543410893242,40.79786258405723,19.43675055571807,2,Maize (Corn)
33.17533993424591,70.36035688609803,4.882753734701585,104.32916435926046,34.06461584096685,63.5305260394935,64.67734742848373,18.14669390058469,3,Pearl Millet (Bajra)
33.204713058261476,52.90437152962754,6.969927606941699,89.7135317651822,89.91974500697569,50.06092920227765,56.98755564853194,72.70921221441651,1,Cotton
30.858592417794203,84.6940909505094,6.209905855344276,124.24598760045338,101.37890553601767,42.20832157348684,26.961708898052454,16.123196951834956,2,Maize (Corn)
20.1669544813058,60.6336658808807,7.232108763976097,91.30585444918933,81.49924522144954,91.9703037157415,37.663136669581476,53.68006477703502,2,Maize (Corn)
38.04725989414171,93.64182097098504,6.24926856544446,156.90625940276658,79.00593350608276,16.933206834428695,63.33296385262181,51.59820707999344,6,Chilli
25.698721559321662,71.2192389892229,5.58134605552665,134.0742067793119,19.93104683670334,44.75244502304165,86.78122766412763,37.341910073125206,6,Chilli
22.4764442495965,38.20720820169268,4.927343738527695,296.23945741821143,140.25233790689842,37.733381258848155,76.55527668019334,86.59565495490479,0,Paddy (Rice)
18.978603397314334,73.95154153490321,5.917133000650031,35.65937803590319,92.88073925280862,52.3243184238591,57.57300254917442,24.99812176543965,8,Red Gram (Arhar)
32.1814306365178,51.13176100306043,4.934901754294885,59.810785388458456,47.01082250234609,48.475028081791635,39.41783484006619,41.016725027133106,3,Pearl Millet (Bajra)
34.261544684214776,74.61126778459634,5.296036278707928,34.7912502944087,165.046365437393,54.29450550685274,39.67987136647152,78.12709200201776,6,Chilli
18.39810789426855,34.52667463055637,8.943012713607956,195.23553459506522,162.4865421488093,18.29230283656444,88.54464447511762,12.677163666609014,5,Soybean
30.290233399182743,41.36729341643736,6.498466006079784,35.262597675841484,102.41440933688982,53.74844264376132,8.728139723851909,69.21963522168045,2,Maize (Corn)
23.435898604750513,85.62292182887612,6.8934229492725745,254.20312646531454,66.70562561807449,28.02978731928503,98.85835121992478,81.84299991981821,0,Paddy (Rice)
33.484146969826796,44.76667120652847,8.431283379317469,163.34281659093978,131.23761790132596,22.51147815387817,68.11566403089842,92.03956981775872,0,Paddy (Rice)
22.184794296119794,84.4076731407911,8.980060052208096,167.56213488282944,64.74890579770658,11.159250784688165,69.7080814118771,87.11410436325068,0,Paddy (Rice)
34.58250571445918,48.15294574953668,7.122215022051067,177.2464621594144,54.841506761505286,77.4519930818334,8.609794543950505,38.10580228136429,3,Pearl Millet (Bajra)
27.281648311212898,71.787324153816,8.156132194698772,67.827837765739,148.79778426500206,45.606982481373194,62.525281114670854,61.60004443641982,1,Cotton
40.48151972968163,75.11978727813901,5.971234609515038,75.35328487205652,17.661795546980635,64.53114991461705,51.05391570859246,16.801827397240995,3,Pearl Millet (Bajra)
21.300502659503838,63.32255895442844,5.87584780851281,109.26885040444131,28.00600949657285,74.12136761395062,15.048996154936365,32.69256031222476,8,Red Gram (Arhar)
26.185592425206202,49.84519398528754,6.312166744475521,186.1789964301184,11.289753064482058,69.53508320478758,31.402591023089112,18.29156932978065,2,Maize (Corn)
20.723364509774136,43.82188446412125,7.526282682031422,78.83297726326006,39.05920543033097,49.69756831351982,89.57987334029687,37.73648153354882,8,Red Gram (Arhar)
40.192646838685505,32.1573080465577,7.5698626016479444,52.572883597313144,23.108101654987298,41.85036025041433,57.24889950726553,87.01647478436814,1,Cotton
39.05614448114355,49.756516080647046,5.918577455922529,291.632728197161,199.20244987818452,40.71619141586305,44.274574641521326,40.55068189133775,3,Pearl Millet (Bajra)
